post_id,musician_screen_name,post_created_at,musician_post,musician_post_hashtags,musician_post_mentions,musician_post_favorite_count,musician_post_retweet_count
1118514506546548736,PUSHA_T,Wed Apr 17 14:00:14 +0000 2019,RT @FootwearNews: .@PUSHA_T debuts new Adidas sneakers at #Coachella:  https://t.co/38VzTSqgwx https://t.co/V7BKUNqpxz,#Coachella#,@FootwearNews@PUSHA_T@,0,22
1118514479484899335,PUSHA_T,Wed Apr 17 14:00:07 +0000 2019,RT @BritishGQ: @PUSHA_T just debuted his Adidas collaboration at #Coachella. https://t.co/iNIawO0sCK,#Coachella#,@BritishGQ@PUSHA_T@,0,14
1118514397993824256,PUSHA_T,Wed Apr 17 13:59:48 +0000 2019,RT @GQMagazine: .@PUSHA_T's #Coachella look is the kind of festival style we can get on board with https://t.co/DhhftVbhnB,#Coachella#,@GQMagazine@PUSHA_T@,0,17
1118514349671272449,PUSHA_T,Wed Apr 17 13:59:36 +0000 2019,"RT @Power106LA: K I N G 👑 P U S H 👑 @PUSHA_T 
•
📸: @Spiribolt https://t.co/17H03SNzax",#,@Power106LA@PUSHA_T@Spiribolt@,0,89
1118514311813406720,PUSHA_T,Wed Apr 17 13:59:27 +0000 2019,"RT @HYPEBEAST: This week's best art drops include @TheSkateroom’s collaboration sets with @aiww, #Basquiat and Steven Harrington, @ninachan…",#Basquiat#,@HYPEBEAST@TheSkateroom@aiww@,0,10
1118210599303782400,PUSHA_T,Tue Apr 16 17:52:36 +0000 2019,https://t.co/aZ9IYxCzvJ,#,@,1188,150
1118183194199830528,PUSHA_T,Tue Apr 16 16:03:42 +0000 2019,"Only heaven nose... @ Coachella, California https://t.co/YjGIiFDjHu",#,@,109,15
1118158189680189441,PUSHA_T,Tue Apr 16 14:24:21 +0000 2019,"RT @Chanel_Pucci: I’m tryna do a roll call ...
Whose going to #SITWfest ? 

If you’re traveling from out of town .. let’s link !🔊💯",#SITWfest#,@Chanel_Pucci@,0,5
1117863965080662016,PUSHA_T,Mon Apr 15 18:55:12 +0000 2019,When they ask you how you got art as merch 🤷🏿‍♂️ thank you @ninachanel 🙏🏿 this is 1 of 200 pieces only available at… https://t.co/Qs7TNLwUqd,#,@ninachanel@,134,11
1117811380374032385,PUSHA_T,Mon Apr 15 15:26:15 +0000 2019,"RT @GQMagazine: The 10 best-dressed men of the week, including @RobertDowneyJr, @JHarden13, @PUSHA_T, and Ethan Hawke https://t.co/tcegkX8H…",#,@GQMagazine@RobertDowneyJr@JHarden13@PUSHA_T@,0,48
1117609349738844163,PUSHA_T,Mon Apr 15 02:03:27 +0000 2019,"The only one capable of bringing snow to the desert👃🏻thanks coachella 📸: @visualsbypierre @ Palm Desert, California https://t.co/dsfOILMT0V",#,@visualsbypierre@,467,71
1117559038793797633,PUSHA_T,Sun Apr 14 22:43:32 +0000 2019,Hey guys 👋🏿😊 meet my coachella friend #NoseCandyMandy 👃🏻thnx for my King Push Ozweego’s @adidasoriginals see you th… https://t.co/tkFMf6Jpbn,#NoseCandyMandy#,@adidasoriginals@,183,22
1117136197099245568,PUSHA_T,Sat Apr 13 18:43:19 +0000 2019,@ReasonableMatic @ProgramV Agreed...🤷🏿‍♂️,#,@ReasonableMatic@ProgramV@,4,2
1121137973448232961,zenojones,Wed Apr 24 19:44:57 +0000 2019,"RT @DavideMastracci: Some of the things and people @LILBTHEBASEDGOD looks like, according to his songs:

•Darth Vader
•Matlock
•Ben and Jer…",#,@DavideMastracci@LILBTHEBASEDGOD@,0,64
1120916902983823360,zenojones,Wed Apr 24 05:06:29 +0000 2019,@BenefitOfficial Legendary! to this day,#,@BenefitOfficial@,1,0
1120496676265963521,zenojones,Tue Apr 23 01:16:40 +0000 2019,@EboneeDavis wow,#,@EboneeDavis@,0,0
1120495480398647296,zenojones,Tue Apr 23 01:11:54 +0000 2019,@ArielleMarii Nah I would love GOT in a movie theater BUTT I feel you  I need to be able to scream at the TV on my… https://t.co/W2rSeR2MCa,#,@ArielleMarii@,0,0
1120420930763853826,zenojones,Mon Apr 22 20:15:40 +0000 2019,RT @Wouldabeenyadad: Me watching the Battle of Winterfell just days after seeing Endgame https://t.co/xdI3VjLuhA,#,@Wouldabeenyadad@,0,102
1120418745439129601,zenojones,Mon Apr 22 20:06:59 +0000 2019,"RT @paulomoreria: ""giant's milk"" #got https://t.co/iMf0YRVss4",#got#,@paulomoreria@,0,6161
1119009936543870976,zenojones,Thu Apr 18 22:48:53 +0000 2019,"wait and y'all coming for Old Town Road today! nah no way that song is go city, the first all summer banger of 2019.",#,@,9,1
1119009619903299584,zenojones,Thu Apr 18 22:47:38 +0000 2019,Ontas legit had me thrown so far off its at least 100 DM's of people just saying ONTAS!,#,@,0,0
1119009403108151296,zenojones,Thu Apr 18 22:46:46 +0000 2019,"Yeah I was on translate for a min figuring that one out, last night we got a flood of them so random. https://t.co/z3LSOetPFR",#,@,0,0
1118652065616502784,zenojones,Wed Apr 17 23:06:50 +0000 2019,@100pbased I dont have spotify!,#,@100pbased@,1,1
1118049696985993223,zenojones,Tue Apr 16 07:13:14 +0000 2019,RT @noahcent: Dude...you know when you wake up after being asleep at the wheel for a few weeks? That’s me right now,#,@noahcent@,0,1088
1117858117478260736,zenojones,Mon Apr 15 18:31:58 +0000 2019,RT @KeyboardKid206: Hey @LILBTHEBASEDGOD I Heard New Art Soon Possibly?!! Tell The BasedGod Hello -Keyboard,#,@KeyboardKid206@LILBTHEBASEDGOD@,0,16
1116221346638262273,zenojones,Thu Apr 11 06:08:02 +0000 2019,RT @The_SummerMan: https://t.co/2kiddSGVyv,#,@The_SummerMan@,0,22
1116193727410610176,zenojones,Thu Apr 11 04:18:17 +0000 2019,#ヒトカゲ,#ヒトカゲ#,@,2,0
1116191353111605248,zenojones,Thu Apr 11 04:08:51 +0000 2019,RT @LILBTHEBASEDGOD: @zenojones @khalilsbible FACTS - Lil B,#,@LILBTHEBASEDGOD@zenojones@khalilsbible@,0,2
1116177564555456513,zenojones,Thu Apr 11 03:14:03 +0000 2019,Now I just need a @khalilsbible project and the return of @LILBTHEBASEDGOD and I'm good until new Sean Don drops,#,@khalilsbible@LILBTHEBASEDGOD@,26,8
1116177147238813697,zenojones,Thu Apr 11 03:12:24 +0000 2019,"I cant believe how much Tisa Korean 'ive been listening to over the past 3 weeks, I cant front the @zackfox &amp; @DashRomero tweet put me on.",#,@zackfox@DashRomero@,10,0
1115718453644513281,zenojones,Tue Apr 09 20:49:43 +0000 2019,"RT @vickysssecrets: I’ve been in this airport trying to get home for 8 hours already with all these delays... but I ran into @BigSean 

“Ca…",#,@vickysssecrets@BigSean@,0,118
1113932189358419968,zenojones,Thu Apr 04 22:31:44 +0000 2019,RT @Maddie_Jones515: Do white people know that the dogs in Flint don’t have clean water either? Have we tried that approach?,#,@Maddie_Jones515@,0,163691
1111676567506337792,zenojones,Fri Mar 29 17:08:42 +0000 2019,Can't wait to make enough capital that I can wear the double velcro new balance everyday.,#,@,9,1
1121246627904270336,ChrisBlaze4,Thu Apr 25 02:56:42 +0000 2019,@jensenatwood DC awaits you bro,#,@jensenatwood@,0,0
1119727611872198657,ChrisBlaze4,Sat Apr 20 22:20:40 +0000 2019,@ravenarnae Welcome lil Sister,#,@ravenarnae@,1,0
1118923045035548672,ChrisBlaze4,Thu Apr 18 17:03:37 +0000 2019,@Jeopardy We love you Alex!!! Keep the faith and keep the fight!,#,@Jeopardy@,0,0
1116163583895834626,ChrisBlaze4,Thu Apr 11 02:18:30 +0000 2019,@TOPDUDE100 That’s not her,#,@TOPDUDE100@,0,0
1116159393551257600,ChrisBlaze4,Thu Apr 11 02:01:51 +0000 2019,"RT @RobertWhite_DC: Tomorrow morning at 9 AM, I’ll be on @greatdaywash with @super_markette  and @RonaldMoten to discuss the #DontMuteDC ca…",#DontMuteDC#,@RobertWhite_DC@greatdaywash@super_markette@RonaldMoten@,0,2
1116086486124904448,ChrisBlaze4,Wed Apr 10 21:12:08 +0000 2019,@RobertWhite_DC Shout out to DC at large Council member and Archbishop Carroll High School graduate Robert C. White… https://t.co/QLEUq8vYvY,#,@RobertWhite_DC@,1,0
1115862494004822016,ChrisBlaze4,Wed Apr 10 06:22:04 +0000 2019,@_MCKENTON_ Bro way to rep DC! Your funny as hell!!!,#,@_MCKENTON_@,0,0
1115293404148248577,ChrisBlaze4,Mon Apr 08 16:40:43 +0000 2019,@ithrewThaParty https://t.co/eQsR0v55PQ,#,@ithrewThaParty@,0,0
1114265672115159040,ChrisBlaze4,Fri Apr 05 20:36:52 +0000 2019,@Sir_Waveyy Thank you Jesus,#,@Sir_Waveyy@,1,0
1114194226089222144,ChrisBlaze4,Fri Apr 05 15:52:58 +0000 2019,@ilivebeau Dope bro,#,@ilivebeau@,0,0
1112109727637479425,ChrisBlaze4,Sat Mar 30 21:49:55 +0000 2019,@JayceBaron Cardi B,#,@JayceBaron@,0,0
1108485051560411137,ChrisBlaze4,Wed Mar 20 21:46:45 +0000 2019,@IAmJoelRush Bro your acting gift is phenomenal! How can I audition in a project?,#,@IAmJoelRush@,0,0
1108250820632563712,ChrisBlaze4,Wed Mar 20 06:16:00 +0000 2019,@LMG_BangBang Seem cool! Stay blessed bro,#,@LMG_BangBang@,0,0
1096289524244770821,ChrisBlaze4,Fri Feb 15 06:06:05 +0000 2019,@SiirBrock yooo bro! This is one of my all time favorite monents https://t.co/HaJrQgERi3,#,@SiirBrock@,0,0
1095833987107512320,ChrisBlaze4,Wed Feb 13 23:55:56 +0000 2019,@SiirBrock Wazz good,#,@SiirBrock@,1,0
1081001098238922753,ChrisBlaze4,Fri Jan 04 01:35:20 +0000 2019,@sabullockfans Love you Sandra B,#,@sabullockfans@,0,0
1079450824974180352,ChrisBlaze4,Sun Dec 30 18:55:06 +0000 2018,@ChristianKeyes Way to bring truth to the screen on DC legends bro!!! Keep pushing man! You are phenomenal man! I p… https://t.co/bZxXS8WfBX,#,@ChristianKeyes@,0,0
1077651531695038464,ChrisBlaze4,Tue Dec 25 19:45:21 +0000 2018,@OMAROSA Merry Christmas my Howard sister!,#,@OMAROSA@,1,0
1077359226450833408,ChrisBlaze4,Tue Dec 25 00:23:50 +0000 2018,@sabullockfans You were absolutely phenomenal in Bird Box!!!! It’s all the rage here in DC! Excellent Job! Big hug,#,@sabullockfans@,0,0
1075933952723087366,ChrisBlaze4,Fri Dec 21 02:00:18 +0000 2018,@syhuncho https://t.co/HGwCYNohoZ,#,@syhuncho@,0,0
1121631025442852869,common,Fri Apr 26 04:24:10 +0000 2019,@Lin_Manuel @eveewing @kafine @MiggstaC09 Welcome back my brother! Enjoy your time in the Chi! https://t.co/2B3d42h6Df,#,@Lin_Manuel@eveewing@kafine@MiggstaC09@,78,4
1120714232461271040,common,Tue Apr 23 15:41:09 +0000 2019,Happy #WorldBookDay! What is a book that you have read that has changed your outlook on life?,#WorldBookDay#,@,1671,274
